Name,Origin
Solidago ulmifolia,Native
Solidago vaseyi,Native
Solidago verna,Native
Solidago villosicarpa,Native
Solidago virgata,Native
Solidago zedia,Native
Soliva,Alien
Soliva anthemifolia,Alien
Soliva sessilis,Alien
Soliva stolonifera,Alien
Sonchus,Alien
Sonchus arvensis,Alien
Sonchus arvensis var. arvensis,Alien
Sonchus arvensis var. glabrescens,Alien
Sonchus asper,Alien
Sonchus oleraceus,Alien
Sonchus tenerrimus,Alien
Sophora,Native
Sophora nuttalliana,Native
Sophora tomentosa,Native
Sophora tomentosa var. occidentalis,Native
Sophora tomentosa var. truncata,Native
Sophronanthe,Native
Sophronanthe hispida,Native
Sophronanthe pilosa,Native
Sorbaria,Alien
Sorbaria sorbifolia,Alien
Sorbus,mixed
Sorbus americana,Native
Sorbus aucuparia,Alien
Sorbus aucuparia ssp. aucuparia,Alien
Sorbus decora,Native
Sorghastrum,Native
Sorghastrum [apalachicolense + elliottii],Native
Sorghastrum [elliottii + nutans],Native
Sorghastrum apalachicolense,Native
Sorghastrum elliottii,Native
Sorghastrum nutans,Native
Sorghastrum secundum,Native
Sorghum,Alien
Sorghum bicolor,Alien
Sorghum bicolor ssp. bicolor,Alien
Sorghum bicolor ssp. drummondii,Alien
Sorghum bicolor ssp. verticilliflorum,Alien
Sorghum halepense,Alien
Sorindeia,Alien
Sorindeia madagascariensis,Alien
Sparganium,Native
Sparganium acaule,Native
Sparganium americanum,Native
Sparganium androcladum,Native
Sparganium angustifolium,Native
Sparganium eurycarpum,Native
Sparganium eurycarpum var. eurycarpum,Native
Sparganium fluctuans,Native
Sparganium natans,Native
Spartina,Mixed
Spartina alterniflora,Native
Spartina bakeri,Native
Spartina cynosuroides,Native
Spartina densiflora,Alien
Spartina patens,Native
Spartina pectinata,Native
Spartina spartinae,Native
Spartium,Alien
Spartium junceum,Alien
Spathodea,Alien
Spathodea campanulata,Alien
Spathoglottis,Alien
Spathoglottis plicata,Alien
Spergula,Alien
Spergula arvensis,Alien
Spergula morisonii,Alien
Spergula pentandra,Alien
Spergularia,mixed
Spergularia canadensis,Native
Spergularia canadensis var. canadensis,Native
Spergularia echinosperma,Alien
Spergularia marina,Native
Spergularia media,Alien
Spergularia media var. media,Alien
Spergularia platensis,Alien
Spergularia rubra,Alien
Spermacoce,Native
Spermacoce glabra,Native
Spermacoce keyensis,Native
Spermacoce ocymoides,Native
Spermacoce remota,Native
Spermacoce tenuior,Native
Spermacoce tetraquetra,Native
Spermolepis,Native
Spermolepis diffusa,Native
Spermolepis divaricata,Native
Spermolepis echinata,Native
Spermolepis inermis,Native
Spermolepis laevis,Native
Sphaeralcea,mixed
Sphaeralcea angustifolia,Native
Sphaeralcea bonariensis,Alien
Sphaeralcea coccinea,Native
Sphaeralcea hastulata,Native
Sphaeralcea lindheimeri,Native
Sphaeralcea pedatifida,Native
Sphaeropteris,Alien
Sphaeropteris cooperi,Alien
Sphagneticola,Alien
Sphagneticola trilobata,Alien
Sphenoclea,Alien
Sphenoclea zeylanica,Alien
Sphenocleaceae,Alien
Sphenomeris,Native
Sphenomeris clavata,Native
Sphenopholis,Native
Sphenopholis [intermedia + obtusata],Native
Sphenopholis ×pallens,Native
Sphenopholis filiformis,Native
Sphenopholis intermedia,Native
Sphenopholis interrupta,Native
Sphenopholis longiflora,Native
Sphenopholis nitida,Native
Sphenopholis obtusata,Native
Sphenopholis pensylvanica,Native
Spigelia,Native
Spigelia alabamensis,Native
Spigelia anthelmia,Native
Spigelia gentianoides,Native
Spigelia hedyotidea,Native
Spigelia loganioides,Native
Spigelia marilandica,Native
Spigelia texana,Native
Spinacia,Alien
Spinacia oleracea,Alien
Spinulum,Native
Spinulum annotinum,Native
Spiraea,mixed
Spiraea [alba + latifolia],Native
Spiraea ×billardii,Alien
Spiraea ×bumalda,Alien
Spiraea ×vanhouttei,Alien
Spiraea alba,Native
Spiraea cantoniensis,Alien
Spiraea corymbosa,Native
Spiraea hypericifolia,Alien
Spiraea japonica,Alien
Spiraea latifolia,Native
Spiraea nipponica,Alien
Spiraea prunifolia,Alien
Spiraea salicifolia,Alien
Spiraea thunbergii,Alien
Spiraea tomentosa,Native
Spiraea trilobata,Alien
Spiraea trilobata var. trilobata,Alien
Spiraea virginiana,Native
Spiranthes,Native
Spiranthes [praecox + sylvatica],Native
Spiranthes ×kapnosperia,Native
Spiranthes arcisepala,Native
Spiranthes bightensis,Native
Spiranthes brevilabris,Native
Spiranthes casei,Native
Spiranthes casei var. casei,Native
Spiranthes cernua,Native
Spiranthes eatonii,Native
Spiranthes floridana,Native
Spiranthes igniorchis,Native
Spiranthes incurva,Native
Spiranthes lacera,Native
Spiranthes lacera var. gracilis,Native
Spiranthes lacera var. lacera,Native
Spiranthes laciniata,Native
Spiranthes longilabris,Native
Spiranthes lucida,Native
Spiranthes magnicamporum,Native
Spiranthes niklasii,Native
Spiranthes ochroleuca,Native
Spiranthes odorata,Native
Spiranthes ovalis,Native
Spiranthes ovalis var. erostellata,Native
Spiranthes ovalis var. ovalis,Native
Spiranthes parksii,Native
Spiranthes praecox,Native
Spiranthes romanzoffiana,Native
Spiranthes sheviakii,Native
Spiranthes sylvatica,Native
Spiranthes torta,Native
Spiranthes triloba,Native
Spiranthes tuberosa,Native
Spiranthes vernalis,Native
Spirobassia,Alien
Spirobassia hirsuta,Alien
Spirodela,Native
Spirodela polyrhiza,Native
Spondias,Alien
Spondias purpurea,Alien
Sporobolus,mixed
Sporobolus [heterolepis + indicus + vaginiflorus],Native
Sporobolus [indicus + vaginiflorus],Native
Sporobolus [pinetorum + teretifolius],Native
Sporobolus advenus,Alien
Sporobolus airoides,Native
Sporobolus buckleyi,Native
Sporobolus clandestinus,Native
Sporobolus compositus,Native
Sporobolus compositus var. compositus,Native
Sporobolus compositus var. drummondii,Native
Sporobolus compositus var. macer,Native
Sporobolus contractus,Native
Sporobolus cryptandrus,Native
Sporobolus curtissii,Native
Sporobolus domingensis,Native
Sporobolus fertilis,Alien
Sporobolus fimbriatus,Alien
Sporobolus flexuosus,Mixed
Sporobolus floridanus,Native
Sporobolus giganteus,Uncertain
Sporobolus heterolepis,Native
Sporobolus indicus,Native
Sporobolus jacquemontii,Uncertain
Sporobolus junceus,Native
Sporobolus neglectus,Native
Sporobolus osceolensis,Native
Sporobolus ozarkanus,Native
Sporobolus pinetorum,Native
Sporobolus purpurascens,Native
Sporobolus pyramidalis,Alien
Sporobolus pyramidatus,Native
Sporobolus silveanus,Native
Sporobolus tenuissimus,Alien
Sporobolus teretifolius,Native
Sporobolus texanus,Native
Sporobolus vaginiflorus,Native
Sporobolus virginicus,Native
Sporobolus wrightii,Native
Stachydeoma,Native
Stachydeoma graveolens,Native
Stachys,mixed
Stachys [aspera + hyssopifolia var. hyssopifolia],Native
Stachys [aspera + hyssopifolia],Native
Stachys agraria,Native
Stachys alabamica,Native
Stachys annua,Alien
Stachys appalachiana,Native
Stachys arenicola,Native
Stachys arvensis,Alien
Stachys aspera,Native
Stachys byzantina,Alien
Stachys caroliniana,Native
Stachys clingmanii,Native
Stachys cordata,Native
Stachys drummondii,Native
Stachys eplingii,Native
Stachys floridana,Native
Stachys germanica,Alien
Stachys glandulosissima,Native
Stachys hispida,Native
Stachys hyssopifolia,Native
Stachys hyssopifolia var. hyssopifolia,Native
Stachys hyssopifolia var. lythroides,Native
Stachys iltisii,Native
Stachys latidens,Native
Stachys matthewsii,Native
Stachys nelsonii,Native
Stachys nuttallii,Native
Stachys palustris,Alien
Stachys pilosa,Native
Stachys subcordata,Native
Stachys sylvatica,Alien
Stachys tenuifolia,Native
Stachytarpheta,mixed
Stachytarpheta cayennensis,Alien
Stachytarpheta jamaicensis,Native
Stapfochloa,mixed
Stapfochloa canterae,Alien
Stapfochloa ciliata,Native
Stapfochloa elata,Native
Stapfochloa grandiflora,Alien
Staphylea,Native
Staphylea trifolia,Native
Staphyleaceae,Native
Steinchisma,mixed
Steinchisma hians,Native
Steinchisma laxum,Alien
Steironema,Native
Steironema [hybridum + lanceolatum],Native
Steironema ciliatum,Native
Steironema gramineum,Native
Steironema hybridum,Native
Steironema lanceolatum,Native
Steironema quadriflorum,Native
Steironema radicans,Native
Steironema species 1,Native
Steironema tonsum,Native
Stelis,Native
Stelis gelida,Native
Stellaria,mixed
Stellaria [corei + pubera],Native
Stellaria [media + pallida],Alien
Stellaria alsine,Native
Stellaria aquatica,Alien
Stellaria borealis,Native
Stellaria borealis var. borealis,Native
Stellaria corei,Native
Stellaria graminea,Alien
Stellaria longifolia,Native
Stellaria media,Alien
Stellaria neglecta,Alien
Stellaria pallida,Alien
Stellaria prostrata,Native
Stellaria pubera,Native
Stemodia,mixed
Stemodia durantifolia,Alien
Stemodia lanata,Native
Stemodia schottii,Native
Stemonaceae,Native
Stenandrium,Native
Stenandrium dulce,Native
Stenandrium dulce var. dulce,Native
Stenandrium dulce var. floridanum,Native
Stenanthium,Native
Stenanthium densum,Native
Stenanthium diffusum,Native
Stenanthium gramineum,Native
Stenanthium gramineum var. gramineum,Native
Stenanthium gramineum var. robustum,Native
Stenanthium leimanthoides,Native
Stenanthium tennesseense,Native
Stenanthium texanum,Native
Stenochlaena,Alien
Stenochlaena tenuifolia,Alien
Stenotaphrum,Native
Stenotaphrum dimidiatum,Alien
Stenotaphrum secundatum,Native
Sternbergia,Alien
Sternbergia lutea,Alien
Stewartia,Native
Stewartia malacodendron,Native
Stewartia ovata,Native
Stictocardia,Alien
Stictocardia tiliifolia,Alien
Stigmaphyllon,Uncertain
Stigmaphyllon sagraeanum,Uncertain
Stillingia,Native
Stillingia aquatica,Native
Stillingia species 1,Native
Stillingia sylvatica,Native
Stillingia texana,Native
Stillingia treculiana,Native
Stipulicida,Native
Stipulicida lacerata,Native
Stipulicida setacea,Native
Stokesia,Native
Stokesia laevis,Native
Streptanthus,Native
Streptanthus bracteatus,Native
Streptanthus hyacinthoides,Native
Streptanthus maculatus,Native
Streptanthus maculatus ssp. maculatus,Native
Streptanthus maculatus ssp. obtusifolius,Native
Streptanthus petiolaris,Native
Streptanthus squamiformis,Native
Streptopus,Native
Streptopus amplexifolius,Native
Streptopus amplexifolius var. amplexifolius,Native
Streptopus lanceolatus,Native
Streptopus lanceolatus var. lanceolatus,Native
Striga,Alien
Striga asiatica,Alien
Striga gesnerioides,Alien
Strobilanthes,Alien
Strobilanthes alternata,Alien
Strobilanthes reptans,Alien
Strophostyles,Native
Strophostyles [helvola + umbellata],Native
Strophostyles helvola,Native
Strophostyles leiosperma,Native
Strophostyles umbellata,Native
Strumpfia,Native
Strumpfia maritima,Native
Strychnos,Alien
Strychnos spinosa,Alien
Stuartina,Alien
Stuartina hamata,Alien
Stuckenia,Native
Stuckenia filiformis,Native
Stuckenia filiformis var. alpina,Native
Stuckenia filiformis var. occidentalis,Native
Stuckenia pectinata,Native
Stuckenia striata,Native
Stuckenia vaginata,Native
Stylisma,Native
Stylisma [angustifolia + patens],Native
Stylisma abdita,Native
Stylisma angustifolia,Native
Stylisma aquatica,Native
Stylisma humistrata,Native
Stylisma patens,Native
Stylisma pickeringii,Native
Stylisma pickeringii var. pattersonii,Native
Stylisma pickeringii var. pickeringii,Native
Stylisma villosa,Native
Stylophorum,Native
Stylophorum diphyllum,Native
Stylosanthes,mixed
Stylosanthes biflora,Native
Stylosanthes calcicola,Native
Stylosanthes guianensis,Alien
Stylosanthes hamata,Native
Stylosanthes viscosa,Native
Styphnolobium,mixed
Styphnolobium affine,Native
Styphnolobium japonicum,Alien
Styracaceae,mixed
Styrax,mixed
Styrax americanus,Native
Styrax americanus var. americanus,Native
Styrax americanus var. pulverulentus,Native
Styrax grandifolius,Native
Styrax japonicus,Alien
Styrax platanifolius,Native
Styrax platanifolius ssp. platanifolius,Native
Styrax platanifolius ssp. stellatus,Native
Suaeda,mixed
Suaeda calceoliformis,Native
Suaeda conferta,Native
Suaeda linearis,Native
Suaeda maritima,Mixed
Suaeda nigra,Native
Suaeda rolandii,Native
Suaeda tampicensis,Native
Succisella,Alien
Succisella inflexa,Alien
Sullivantia,Native
Sullivantia sullivantii,Native
Suriana,Native
Suriana maritima,Native
Surianaceae,Native
Swida,mixed
Swida alternifolia,Native
Swida amomum,Native
Swida asperifolia,Native
Swida drummondii,Native
Swida foemina,Native
Swida obliqua,Native
Swida racemosa,Native
Swida rugosa,Native
Swida sanguinea,Alien
Swida sericea,Native
Swietenia,mixed
Swietenia macrophylla,Alien
Swietenia mahagoni,Native
Syagrus,Alien
Syagrus romanzoffiana,Alien
Symphoricarpos,mixed
Symphoricarpos albus,mixed
Symphoricarpos albus var. albus,Native
Symphoricarpos albus var. laevigatus,Alien
Symphoricarpos occidentalis,Alien
Symphoricarpos orbiculatus,Native
Symphyotrichum,mixed
Symphyotrichum [cordifolium + lowrieanum],Native
Symphyotrichum [georgianum + patens var. patens],Native
Symphyotrichum [georgianum + patens],Native
Symphyotrichum [lanceolatum + lateriflorum + racemosum],Native
Symphyotrichum [lanceolatum + lateriflorum],Native
Symphyotrichum [lanceolatum + racemosum],Native
Symphyotrichum [lanceolatum var. lanceolatum + lanceolatum var. latifolium + lateriflorum + racemosum var. racemosum + racemosum var. subdumosum],Native
Symphyotrichum [lanceolatum var. lanceolatum + lanceolatum var. latifolium + lateriflorum + racemosum var. racemosum],Native
Symphyotrichum [lanceolatum var. lanceolatum + lanceolatum var. latifolium + lateriflorum],Native
Symphyotrichum [lanceolatum var. lanceolatum + lanceolatum var. latifolium + racemosum var. racemosum],Native
Symphyotrichum [lanceolatum var. latifolium + lateriflorum + racemosum var. racemosum + racemosum var. subdumosum],Native
Symphyotrichum {sp. nov. sensu VA Heritage Program},Native
Symphyotrichum adnatum,Native
Symphyotrichum anomalum,Native
Symphyotrichum attenuatum,Native
Symphyotrichum bahamense,Native
Symphyotrichum boreale,Native
Symphyotrichum bracei,Native
Symphyotrichum chapmanii,Native
Symphyotrichum concinnum,Native
Symphyotrichum concolor,Native
Symphyotrichum concolor var. concolor,Native
Symphyotrichum concolor var. devestitum,Native
Symphyotrichum cordifolium,Native
Symphyotrichum depauperatum,Native
Symphyotrichum divaricatum,Native
Symphyotrichum drummondii,Native
Symphyotrichum dumosum,Native
Symphyotrichum dumosum var. dumosum,Native
Symphyotrichum dumosum var. gracilipes,Native
Symphyotrichum dumosum var. pergracile,Native
Symphyotrichum dumosum var. strictior,Native
Symphyotrichum dumosum var. subulifolium,Native
Symphyotrichum elliottii,Native
Symphyotrichum ericoides,Native
Symphyotrichum ericoides var. ericoides,Native
Symphyotrichum estesii,Native
Symphyotrichum eulae,Native
Symphyotrichum expansum,Native
Symphyotrichum falcatum,Native
Symphyotrichum falcatum var. commutatum,Native
Symphyotrichum firmum,Native
Symphyotrichum fontinale,Native
Symphyotrichum georgianum,Native
Symphyotrichum grandiflorum,Native
Symphyotrichum hesperium,Native
Symphyotrichum kentuckiense,Native
Symphyotrichum kralii,Native
Symphyotrichum laeve,Native
Symphyotrichum lanceolatum,Native
Symphyotrichum lanceolatum var. hirsuticaule,Native
Symphyotrichum lanceolatum var. interior,Native
Symphyotrichum lanceolatum var. lanceolatum,Native
Symphyotrichum lanceolatum var. latifolium,Native
Symphyotrichum lateriflorum,Native
Symphyotrichum lowrieanum,Native
Symphyotrichum novae-angliae,Native
Symphyotrichum novi-belgii,Native
Symphyotrichum novi-belgii var. elodes,Native
Symphyotrichum novi-belgii var. novi-belgii,Native
Symphyotrichum oblongifolium,Native
Symphyotrichum ontarionis,Native
Symphyotrichum ontarionis var. ontarionis,Native
Symphyotrichum oolentangiense,Native
Symphyotrichum oolentangiense var. oolentangiense,Native
Symphyotrichum oolentangiense var. poaceum,Native
Symphyotrichum parviceps,Native
Symphyotrichum patens,Native
Symphyotrichum patens var. gracile,Native
Symphyotrichum patens var. patens,Native
Symphyotrichum patens var. patentissimum,Native
Symphyotrichum patens var. terranigrum,Native
Symphyotrichum phlogifolium,Native
Symphyotrichum pilosum,Native
Symphyotrichum pilosum var. pilosum,Native
Symphyotrichum pilosum var. pringlei,Native
Symphyotrichum plumosum,Native
Symphyotrichum praealtum,Native
Symphyotrichum praealtum var. angustior,Native
Symphyotrichum praealtum var. nebraskense,Native
Symphyotrichum praealtum var. praealtum,Native
